,INVENTORY_YEAR,INVENTORY_MONTH,PRODUCT_NUMBER,INVENTORY_COUNT
3590,2023,2,73,1324
3591,2023,2,74,3140
3592,2023,2,75,2480
3593,2023,2,76,2492
3594,2023,2,77,2312
3595,2023,2,78,937
3596,2023,2,79,743
3597,2023,2,80,727
3598,2023,2,81,753
3599,2023,2,82,2807
3600,2023,2,83,2026
3601,2023,2,84,401
3602,2023,2,85,1288
3603,2023,2,86,19488
3604,2023,2,87,25395
3605,2023,2,88,24360
3606,2023,2,89,24796
3607,2023,2,90,34620
3608,2023,2,91,17256
3609,2023,2,92,7417
3610,2023,2,93,21870
3611,2023,2,94,32800
3612,2023,2,95,24250
3613,2023,2,96,2104
3614,2023,2,97,1049
3615,2023,2,98,10829
3616,2023,2,99,6419
3617,2023,2,100,13232
3618,2023,2,101,1161
3619,2023,2,102,798
3620,2023,2,103,250
3621,2023,2,104,135
3622,2023,2,105,1005
3623,2023,2,106,853
3624,2023,2,107,261
3625,2023,2,108,138
3626,2023,2,109,4391
3627,2023,2,110,1313
3628,2023,2,111,806
3629,2023,2,112,4914
3630,2023,2,113,6227
3631,2023,2,114,606
3632,2023,2,115,784
3633,2023,3,1,3111
3634,2023,3,2,3436
3635,2023,3,3,3852
3636,2023,3,4,7304
3637,2023,3,5,2212
3638,2023,3,6,780
3639,2023,3,7,3803
3640,2023,3,8,3445
3641,2023,3,9,939
3642,2023,3,10,3474
3643,2023,3,11,558
3644,2023,3,12,1054
3645,2023,3,13,1146
3646,2023,3,14,3054
3647,2023,3,15,890
3648,2023,3,16,18678
3649,2023,3,17,3658
3650,2023,3,18,3368
3651,2023,3,19,2287
3652,2023,3,20,3293
3653,2023,3,21,3109
3654,2023,3,22,1043
3655,2023,3,23,571
3656,2023,3,24,2574
3657,2023,3,25,1635
3658,2023,3,26,1792
3659,2023,3,27,1580
3660,2023,3,28,1877
3661,2023,3,29,4386
3662,2023,3,30,1822
3663,2023,3,31,4612
3664,2023,3,32,11811
3665,2023,3,33,7789
3666,2023,3,34,9238
3667,2023,3,35,7731
3668,2023,3,36,5215
3669,2023,3,37,3107
3670,2023,3,38,1661
3671,2023,3,39,3546
3672,2023,3,40,8602
3673,2023,3,41,2997
3674,2023,3,42,3591
3675,2023,3,43,6397
3676,2023,3,44,6378
3677,2023,3,45,1856
3678,2023,3,46,1886
3679,2023,3,47,5905
3680,2023,3,48,1946
3681,2023,3,49,1064
3682,2023,3,50,25053
3683,2023,3,51,9866
3684,2023,3,52,6162
3685,2023,3,53,7402
3686,2023,3,54,7167
3687,2023,3,55,4692
3688,2023,3,56,7570
3689,2023,3,57,1774
3690,2023,3,58,1831
3691,2023,3,59,857
3692,2023,3,60,9579
3693,2023,3,61,7491
3694,2023,3,62,2760
3695,2023,3,63,2145
3696,2023,3,64,4295
3697,2023,3,65,1966
3698,2023,3,66,724
3699,2023,3,67,1202
3700,2023,3,68,1658
3701,2023,3,69,683
3702,2023,3,70,927
3703,2023,3,71,1179
3704,2023,3,72,1005
3705,2023,3,73,1464
3706,2023,3,74,3356
3707,2023,3,75,2762
3708,2023,3,76,2438
3709,2023,3,77,2806
3710,2023,3,78,1053
3711,2023,3,79,715
3712,2023,3,80,899
3713,2023,3,81,709
3714,2023,3,82,2655
3715,2023,3,83,2132
3716,2023,3,84,179
3717,2023,3,85,1312
3718,2023,3,86,18468
3719,2023,3,87,22709
3720,2023,3,88,22266
3721,2023,3,89,23022
3722,2023,3,90,32272
3723,2023,3,91,15620
3724,2023,3,92,6943
3725,2023,3,93,20330
3726,2023,3,94,29426
3727,2023,3,95,22122
3728,2023,3,96,1856
3729,2023,3,97,1567
3730,2023,3,98,10111
3731,2023,3,99,5655
3732,2023,3,100,12390
3733,2023,3,101,1153
3734,2023,3,102,768
3735,2023,3,103,554
3736,2023,3,104,937
3737,2023,3,105,1011
3738,2023,3,106,847
3739,2023,3,107,967
3740,2023,3,108,1014
3741,2023,3,109,4925
3742,2023,3,110,867
3743,2023,3,111,616
3744,2023,3,112,4142
3745,2023,3,113,5669
3746,2023,3,114,540
3747,2023,3,115,3960
3748,2023,4,1,2939
3749,2023,4,2,5920
3750,2023,4,3,4866
3751,2023,4,4,6602
3752,2023,4,5,1852
3753,2023,4,6,1212
3754,2023,4,7,3333
3755,2023,4,8,3047
3756,2023,4,9,2499
3757,2023,4,10,2610
3758,2023,4,11,480
3759,2023,4,12,714
3760,2023,4,13,1064
3761,2023,4,14,2648
3762,2023,4,15,730
3763,2023,4,16,37662
3764,2023,4,17,3698
3765,2023,4,18,2628
3766,2023,4,19,2147
3767,2023,4,20,2813
3768,2023,4,21,2689
3769,2023,4,22,855
3770,2023,4,23,841
3771,2023,4,24,2426
3772,2023,4,25,1761
3773,2023,4,26,1838
3774,2023,4,27,1578
3775,2023,4,28,1769
3776,2023,4,29,3220
3777,2023,4,30,3314
3778,2023,4,31,3852
3779,2023,4,32,10159
3780,2023,4,33,6205
3781,2023,4,34,7062
3782,2023,4,35,6791
3783,2023,4,36,8241
3784,2023,4,37,4031
3785,2023,4,38,2449
3786,2023,4,39,4642
3787,2023,4,40,7466
3788,2023,4,41,2657
3789,2023,4,42,3271
3790,2023,4,43,6147
3791,2023,4,44,5822
3792,2023,4,45,1676
3793,2023,4,46,1802
3794,2023,4,47,5605
